ciudad,semana_inicio,ventas_eur,unidades,margen_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inv_total,sesiones_web,visitas_tienda,pedidos_online,pedidos_tienda,pedidos_click_collect,tasa_conversion_web_media,tasa_conversion_tienda_media,dias_rebajas,dias_black_friday,dias_navidad,dias_semana_santa,dias_payday,dias_festivo,dias_vacaciones_escolares,dias_incidencia_ecommerce,temperatura_media,lluvia_media,turismo_indice_medio,anio,semana_iso,inv_paid_search_lagged,inv_social_paid_lagged,inv_display_lagged,inv_video_online_lagged,inv_email_crm_lagged,inv_exterior_lagged,inv_radio_local_lagged,inv_prensa_lagged,inv_paid_search_adstock,inv_social_paid_adstock,inv_display_adstock,inv_video_online_adstock,inv_email_crm_adstock,inv_exterior_adstock,inv_radio_local_adstock,inv_prensa_adstock,inv_paid_search_transformed,inv_social_paid_transformed,inv_display_transformed,inv_video_online_transformed,inv_email_crm_transformed,inv_exterior_transformed,inv_radio_local_transformed,inv_prensa_transformed,trend,trend_idx_raw,log_trend,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,flag_rebajas,flag_black_friday,flag_navidad,flag_semana_santa,flag_payday,flag_festivo,flag_vacaciones_escolares,flag_incidencia_ecommerce,temperatura_media_z,lluvia_media_z,turismo_indice_medio_z,ciudad_a_coruna,ciudad_bilbao,ciudad_madrid,ciudad_malaga,ciudad_murcia,ciudad_palma,ciudad_sevilla,ciudad_valencia,ciudad_zaragoza,log_ventas_eur,split
Sevilla,2021-12-13,540583.25,14058.0,329561.59,1450.19,1046.52,2938.46,4843.5,2671.68,4752.27,2597.27,8891.62,29191.51,1624,292,53.0,64.0,20.0,0.0440714285714285,0.2215571428571428,0,0,7,0,0,0,0,0,8.457142857142857,44.142857142857146,29.957142857142856,2021,50,4843.5,5261.78,1887.59,3978.88,1046.52,2647.64,2637.04,1747.87,8720.584078355827,10218.156259427557,5340.529232376345,9041.551020319694,2152.186031936535,12772.168784206457,7571.626607722141,5062.60953822971,0.5287359276939987,0.6189568588389595,0.6165282176178964,0.5621676981671655,0.7088834489334057,0.6419919436687731,0.6229868376175198,0.5643418983279506,0.38846153846153847,102,0.8311538955267349,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,-0.663122658240796,0.7485107481711004,0,0,1,0,0,0,0,0,-1.340437571523758,-0.03084659046459106,-0.41511832543895316,0,0,0,0,0,0,1,0,0,13.200405778104845,train
Sevilla,2021-12-20,533920.0700000001,13905.0,325268.14,3059.49,1043.07,1487.51,3165.19,1335.19,2071.28,3151.6,3711.46,19024.79,1708,239,47.0,52.0,20.0,0.0404571428571428,0.2194428571428571,0,0,5,0,2,0,7,0,9.685714285714283,49.5,31.228571428571428,2021,51,3165.19,2597.27,1450.19,8891.62,1043.07,3182.22,4752.27,1832.15,7525.482039177914,8728.163755656533,4921.534001044624,14768.628163207803,1796.3351111777872,12761.346588154842,9673.827295019393,4869.715722937826,0.45519248269286405,0.5423732865817137,0.5772340460151963,0.774048331506677,0.6291323365034164,0.6416021887209555,0.7295375353871598,0.5451540167750785,0.3923076923076923,103,0.83290717779209,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,-0.35460488704253645,0.9350162426854145,0,0,1,0,1,0,1,0,-1.1518697718660336,0.3700225215522415,-0.35891022449307874,0,0,0,0,0,0,1,0,0,13.188003298028743,train
Sevilla,2021-12-27,553823.0800000001,14419.0,337071.13,2535.71,2037.1,3274.0,7500.7,3203.66,4313.91,3218.35,4744.48,30827.91,1588,241,37.0,53.0,16.0,0.0335714285714285,0.2188857142857143,0,0,0,0,6,0,5,0,11.385714285714286,44.614285714285714,29.042857142857144,2021,52,7500.7,3151.6,3059.49,3711.46,2037.1,2938.46,2071.28,2671.68,11263.441019588958,8388.49825339392,6258.487100679005,13311.068306085072,2665.817288912225,12509.469941116131,8359.267741762606,5593.509433762696,0.6517686084924124,0.5226129817455685,0.6882746613753817,0.7356527374242656,0.7888522009220474,0.632383372581592,0.6682257097329598,0.6125994576801778,0.39615384615384613,104,0.8346435198673247,6.432490598706546e-16,1.0,1.2864981197413093e-15,1.0,-7.347880794884119e-16,1.0,0,0,0,0,1,0,1,0,-0.8909445607117394,0.00442989139288997,-0.4555376339843009,0,0,0,0,0,0,1,0,0,13.224602370174939,train
Sevilla,2022-01-03,614715.5,16032.0,374739.7,1784.27,1999.32,3152.27,5646.48,3323.75,3609.92,3698.72,2656.5,25871.230000000003,1833,252,47.0,53.0,29.0,0.0438714285714285,0.2120714285714286,3,0,0,0,3,0,0,0,11.3,59.614285714285714,22.74285714285714,2022,1,5646.48,3218.35,2535.71,4744.48,1999.32,1487.51,4313.91,1335.19,11278.200509794478,8251.448952036351,6603.726615441354,13396.674398955296,2932.3560511192786,10869.6124558371,9747.434032145695,4691.295660257618,0.6523628108723947,0.5143880964422488,0.7108378619841261,0.7381385050858859,0.8188553660861863,0.5649866496335895,0.7325183839921922,0.52658888790734,0.4,105,0.836363245974099,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052,0.3546048870425356,0.9350162426854148,1,0,0,0,1,0,0,0,-0.9041004537111155,1.126863405040022,-0.7340519319295887,0,0,0,0,0,0,1,0,0,13.32891646489698,train
Sevilla,2022-01-10,625433.55,16233.0,381626.78,1578.84,882.84,3585.34,6154.86,2046.43,2383.97,3123.5,4622.84,24378.620000000003,1355,227,47.0,51.0,22.0,0.0514857142857142,0.2259142857142857,7,0,0,0,0,0,0,0,11.44285714285714,51.52857142857143,30.185714285714287,2022,2,6154.86,3698.72,1784.27,2656.5,882.84,3274.0,3609.92,3203.66,11793.96025489724,8649.589371221811,6076.692300036881,11364.338359320942,1909.1646178917476,11426.209341877824,9945.752120894702,6018.43739615457,0.6723588390607287,0.5378808589728998,0.6754872771317603,0.6697961557044954,0.657085003100292,0.5893557802920963,0.7403369374300784,0.6467294106939323,0.40384615384615385,106,0.8380666711142188,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099,0.6631226582407952,0.7485107481711011,1,0,0,0,0,0,0,0,-0.8821739653788225,0.5218182919692825,-0.40501349830261607,0,0,0,0,0,0,1,0,0,13.346201967123378,train
Sevilla,2022-01-17,613426.44,15962.0,374093.12,4250.98,1719.37,5790.65,4095.19,2038.19,1763.81,6176.34,2831.26,28665.79,1154,256,43.0,60.0,18.0,0.0531857142857142,0.2310714285714285,7,0,0,0,0,0,0,0,9.828571428571427,56.471428571428575,28.714285714285715,2022,3,4095.19,3123.5,1578.84,4622.84,1719.37,3152.27,2383.97,3323.75,9992.17012744862,8313.253622733086,5528.689995023972,12009.659933558612,2387.5776162621114,11721.927006408368,8848.708878581556,6934.812437692742,0.5956329651735801,0.5181152611672036,0.6327634202061114,0.6937532949051056,0.749802241429665,0.6016645721493079,0.6929553879993644,0.7085075027833196,0.4076923076923077,107,0.8397541014159358,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0.8854560256532099,0.4647231720437686,1,0,0,0,0,0,0,0,-1.1299432835337397,0.8916868593234802,-0.4700633229927853,0,0,0,0,0,0,1,0,0,13.326817263929755,train
Sevilla,2022-01-24,632508.78,16310.0,385488.73,2257.6,427.41,2882.62,6570.64,2943.39,2701.51,3841.58,4076.85,25701.6,1110,309,43.0,74.0,16.0,0.0547857142857142,0.2381857142857142,7,0,0,0,6,0,0,0,13.771428571428572,52.57142857142857,29.857142857142858,2022,4,6570.64,6176.34,4250.98,2831.26,427.41,3585.34,1763.81,2046.43,11566.72506372431,11164.292173639851,7844.628496765581,10637.5389568131,1263.062165691739,12376.785254806276,7515.470771078011,6207.317462615645,0.6637304338648039,0.6597615129028613,0.7762328612502083,0.6399347799340883,0.4561324228089546,0.6274115877753574,0.6194835603284888,0.6607181183775985,0.4115384615384615,108,0.8414258344641375,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311559,0.992708874098054,0.120536680255323,1,0,0,0,1,0,0,0,-0.5247722055624364,0.5998541457752256,-0.4195391873111005,0,0,0,0,0,0,1,0,0,13.357450961914862,train
Sevilla,2022-01-31,604890.41,15848.0,368940.44,1529.55,1066.63,2856.52,5610.14,2503.03,1475.43,5778.35,4541.4,25361.050000000003,1055,209,36.0,47.0,21.0,0.0552,0.2246,7,0,0,0,5,0,0,0,14.328571428571427,57.142857142857146,21.428571428571427,2022,5,5610.14,3841.58,2257.6,4076.85,1066.63,5790.65,2701.51,2038.19,11393.502531862156,10540.15530418391,7356.608522897628,10991.250321928515,1508.7017579921087,15073.238941104706,7586.566001200707,5762.580477569387,0.6569619122552033,0.633479968764612,0.7531319755399215,0.6548668917628834,0.5447544715542929,0.7140886092540193,0.6239123238938408,0.626635321453651,0.4153846153846154,109,0.8430821596153212,0.5680647467311558,0.8229838658936564,0.9350162426854148,0.35460488704253557,0.9709418174260521,-0.2393156642875575,1,0,0,0,1,0,0,0,-0.4392589010664918,0.9419291213629233,-0.7921546879635263,0,0,0,0,0,0,1,0,0,13.312804233299845,train
Sevilla,2022-02-07,621707.61,16248.0,379003.18000000005,798.15,985.71,3116.44,4037.7,3868.95,2534.38,3638.02,2123.98,21103.33,994,128,35.0,29.0,9.0,0.0457714285714285,0.2263571428571428,4,0,0,0,0,0,0,0,13.3,50.971428571428575,22.75714285714286,2022,6,4037.7,5778.35,1529.55,4541.4,985.71,2882.62,1475.43,2943.39,9734.451265931079,12102.443182510346,6311.3455398834585,11685.712709253534,1513.755615297238,14187.54920582853,6406.69790078046,6400.938286541632,0.5829853299058356,0.6950011183379977,0.691872137008687,0.6820126686626532,0.5464126760195523,0.6887351864631532,0.5419306455096274,0.6743503209142989,0.41923076923076924,110,0.8447233582981861,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323,0.8229838658936565,-0.5680647467311557,1,0,0,0,0,0,0,0,-0.5971296170590054,0.4801279043195319,-0.7334203802335675,0,0,0,0,0,0,1,0,0,13.340226789284902,train
Sevilla,2022-02-14,612077.68,16035.0,373356.09,1756.76,838.34,2676.4,5617.47,1546.8,4346.11,4058.58,2559.67,23400.13,1393,176,28.0,38.0,15.0,0.0309571428571428,0.2132142857142857,0,0,0,0,0,0,0,0,14.72857142857143,55.385714285714286,27.985714285714288,2022,7,5617.47,3638.02,798.15,2123.98,838.34,2856.52,2534.38,2503.03,10484.69563296554,10899.485909506207,4900.524600924248,9719.693261014798,1368.1544653540332,13497.181904371399,6698.733635507299,6343.59297192498,0.6185814045972917,0.6489032711053261,0.5751447106209753,0.5973921830678934,0.4959812620097498,0.6669550345039046,0.5639642060538519,0.6703854738693565,0.4230769230769231,111,0.8463497043006212,0.7485107481711011,0.6631226582407953,0.992708874098054,-0.12053668025532288,0.5680647467311558,-0.8229838658936564,0,0,0,0,0,0,0,0,-0.37786473373606944,0.810444052621402,-0.5022724594898593,0,0,0,0,0,0,1,0,0,13.324616115322568,train
Sevilla,2022-02-21,624612.97,16308.0,380963.99,875.58,615.48,1529.65,3246.24,1442.89,1693.12,1455.6,1695.25,12553.81,1115,120,24.0,26.0,14.0,0.0343857142857142,0.2097428571428571,0,0,0,0,3,0,0,0,15.3,51.54285714285714,26.785714285714285,2022,8,3246.24,4058.58,1756.76,2559.67,615.48,3116.44,4346.11,3868.95,8488.58781648277,10598.271545703723,4942.100990600761,8877.47061965962,1094.3340628739115,13239.32642827855,8700.286863079746,7675.105783154988,0.515281085731134,0.6360295868525577,0.5792681076691673,0.5531326676851578,0.38634343786491426,0.6583312751564289,0.6857105981637659,0.7485704554466431,0.4269230769230769,112,0.8479614640438252,0.8229838658936564,0.5680647467311559,0.9350162426854148,-0.35460488704253545,0.23931566428755768,-0.970941817426052,0,0,0,0,1,0,0,0,-0.29015878040689513,0.5228872762679934,-0.5553228019556286,0,0,0,0,0,0,1,0,0,13.344889089895434,train
Sevilla,2022-02-28,619530.69,16245.0,377688.17,1137.0,585.7,1809.58,6694.78,782.79,1183.77,4492.62,3651.22,20337.46,1027,184,23.0,39.0,13.0,0.0348571428571428,0.2156285714285714,0,0,0,0,6,0,0,0,17.885714285714286,43.08571428571429,23.0,2022,9,6694.78,1455.6,875.58,1695.25,585.7,2676.4,1693.12,1546.8,10939.073908241386,7814.562927422234,4087.945643890495,7465.605902778753,968.716922005869,12605.89482120891,7348.306461001835,6151.863469892993,0.6383893687771798,0.48719498017992385,0.48507285098368136,0.46677800885471776,0.33035797525241234,0.6359462163039165,0.6088234180518225,0.6566832835269851,0.4307692307692308,113,0.8495588968442421,0.8854560256532099,0.4647231720437686,0.8229838658936565,-0.5680647467311557,-0.12053668025532283,-0.992708874098054,0,0,0,0,1,0,0,0,0.10671065840761873,-0.10995142856924606,-0.7226840014012096,0,0,0,0,0,0,1,0,0,13.336719132899583,train
Sevilla,2022-03-07,630201.2,16387.0,383811.89,2474.65,424.07,2236.46,3076.46,1060.97,2856.6,2441.18,2193.01,16763.4,1430,208,36.0,42.0,10.0,0.0321428571428571,0.2045571428571428,0,0,0,0,0,0,0,0,19.0,60.0,27.1,2022,10,3076.46,4492.62,1137.0,3651.22,424.07,1529.65,1183.77,1442.89,8545.996954120692,9181.35775645334,3794.164668528822,8503.86383680619,763.1209227020541,10984.071115906683,5960.169199651193,5134.008081935795,0.5186473580380949,0.5673729588907819,0.44796832221854377,0.5317930545626927,0.23439147197985874,0.5701285303295657,0.5059065229281627,0.5712154008108238,0.4346153846153846,114,0.8511422551639566,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,0,0,0,0.27773726739950866,1.1557259811052338,-0.5414286646431652,0,0,0,0,0,0,1,0,0,13.353795999254471,train
Sevilla,2022-03-14,619839.51,16173.0,377638.83,1793.13,1317.99,3447.03,5011.38,3057.39,2154.46,3306.79,3372.15,23460.32,1316,180,27.0,38.0,14.0,0.0312142857142857,0.2123571428571428,0,0,0,0,0,0,0,0,19.52857142857143,43.22857142857144,26.842857142857145,2022,11,5011.38,2441.18,2474.65,2193.01,1317.99,1809.58,2856.6,782.79,9284.378477060345,7949.994653872003,4940.857034543735,7720.521493924023,1585.082322945719,10047.633336930012,6730.709979773275,3863.194849161477,0.5598034947380469,0.49578339018930045,0.5791453975274317,0.4835226178587743,0.5691225159895428,0.5260158644204904,0.566304861603038,0.4299702360951988,0.43846153846153846,115,0.8527117848501559,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,0,0,0,0.3588652742289949,-0.09926158558212976,-0.5527965951715442,0,0,0,0,0,0,1,0,0,13.337217481993408,train
Sevilla,2022-03-21,603209.48,15743.0,367052.2,674.05,774.18,3784.91,6595.66,1932.19,2305.8,5700.71,3974.12,25741.62,1347,165,26.0,36.0,15.0,0.0316285714285714,0.22,0,0,0,0,3,0,0,0,22.457142857142856,42.957142857142856,31.071428571428573,2022,12,6595.66,3306.79,1793.13,3372.15,774.18,2236.46,2154.46,1060.97,11237.849238530172,8076.786792323202,5004.687072453427,8390.488971050616,1328.9588130310017,9772.185002697508,6529.421486852629,3378.886909496886,0.650735338443739,0.5036946544897332,0.5853895985693367,0.5251039658827719,0.4814562158445604,0.5121384783016438,0.5513350100034468,0.3658948126436698,0.4423076923076923,116,0.8542677253642244,0.992708874098054,0.120536680255323,0.23931566428755768,-0.970941817426052,-0.9350162426854147,-0.3546048870425359,0,0,0,0,1,0,0,0,0.8083582850410131,-0.11957228725765041,-0.3658572931493103,0,0,0,0,0,0,1,0,0,13.310021469530263,train
Sevilla,2022-03-28,622453.63,16162.0,379933.05,1739.5,1634.51,3028.37,3641.38,1402.61,2256.16,4707.03,3361.78,21771.34,1260,192,23.0,42.0,19.0,0.0330857142857142,0.2192428571428571,0,0,0,0,6,0,0,0,22.11428571428571,47.42857142857143,25.357142857142858,2022,13,3641.38,5700.71,674.05,3974.12,1634.51,3447.03,2305.8,3057.39,9260.304619265087,10546.78207539392,3927.096597094728,9427.9378311829,2099.6455845608507,10776.168752023132,6549.923966454209,5084.7221456981315,0.5585235164148552,0.6337717827853439,0.46505439036627133,0.5826490487125902,0.6985781701475178,0.5607379398353329,0.5528855297004075,0.5664837560420749,0.4461538461538462,117,0.8558103100010056,1.0,-1.6081226496766366e-16,-3.216245299353273e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0.7557347130435081,0.21501979823906633,-0.6184779715577345,0,0,0,0,0,0,1,0,0,13.34142602113073,train
Sevilla,2022-04-04,628230.47,16229.0,382611.38,974.61,1354.25,1131.5,5669.7,1858.58,1420.77,2627.64,2816.97,17854.02,1825,162,44.0,33.0,13.0,0.0310142857142857,0.2032571428571428,0,0,0,1,2,0,1,0,23.6,48.01428571428572,18.685714285714287,2022,14,5669.7,4707.03,1739.5,3361.78,1354.25,3784.91,2256.16,1932.19,10299.852309632544,11035.099245236352,4292.1127881115735,9489.939590268887,2089.1259545962976,11867.036564017348,6513.610578195236,4983.023287418879,0.610153428885884,0.654516682092034,0.509435566954653,0.5858334301317816,0.6964586968172839,0.6075468977296353,0.5501352800823441,0.5565351902783924,0.45,118,0.8573397660987331,0.992708874098054,-0.12053668025532288,-0.23931566428755743,-0.9709418174260521,-0.9350162426854148,0.35460488704253557,0,0,0,1,1,0,1,0,0.9837701916993623,0.2588481544862403,-0.9134126135995698,0,0,0,0,0,0,1,0,0,13.35066396034293,train
Sevilla,2022-04-11,592427.35,15514.0,360717.72,1004.76,1193.9,2294.95,2911.9,1302.68,1879.87,3563.67,2761.06,16912.79,1366,257,28.0,56.0,15.0,0.0315285714285714,0.2178142857142857,0,0,0,7,0,3,7,0,26.457142857142856,43.785714285714285,51.17142857142857,2022,15,2911.9,2627.64,974.61,2816.97,1193.9,3028.37,1420.77,1402.61,8061.826154816272,9248.69954714181,3764.483312272523,8985.430733674777,1925.0940841087042,11928.647423013012,5654.616875826903,4392.423972451327,0.48949611645381824,0.5709569508730488,0.44408727046918306,0.5591003528989084,0.6608196378655453,0.610013506489587,0.4796048643427613,0.4937005411936378,0.45384615384615384,119,0.8588563152401036,0.9709418174260521,-0.2393156642875575,-0.46472317204376806,-0.8854560256532101,-0.7485107481711011,0.6631226582407952,0,0,0,1,0,1,1,0,1.4222999583452336,-0.05757119793238022,0.5227359431523217,0,0,0,0,0,0,1,0,0,13.291985216408968,train
Sevilla,2022-04-18,622713.81,16112.0,379393.96,775.91,552.41,1841.33,1909.87,2053.51,1452.17,4606.71,2412.31,15604.22,1728,174,40.0,38.0,11.0,0.0292428571428571,0.2194,0,0,0,0,0,4,0,0,26.32857142857143,40.24285714285714,27.214285714285715,2022,16,1909.87,3563.67,1004.76,2761.06,552.41,1131.5,1879.87,1858.58,5940.783077408136,9112.889728285085,3451.67415297714,8601.589976888605,1226.1929294380466,10077.985567259759,5555.370969287487,4494.0343834707965,0.34239936790992614,0.5636946540572764,0.4017706736493272,0.5374787953976377,0.4414763849686719,0.5275196809801962,0.47077331937088956,0.5051348234588399,0.4576923076923077,120,0.8603601734449373,0.9350162426854148,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,-0.4647231720437684,0.88545602565321,0,0,0,0,0,1,0,0,1.4025661188461698,-0.3226793040128458,-0.5363762510749966,0,0,0,0,0,0,1,0,0,13.341843924101086,train
Sevilla,2022-04-25,609076.78,15908.0,371841.08,2243.19,653.55,2784.94,6190.37,740.48,1214.75,3344.45,3996.02,21167.75,1580,131,42.0,30.0,13.0,0.0337142857142857,0.2247571428571428,0,0,0,0,7,0,0,0,28.67142857142857,42.642857142857146,25.342857142857145,2022,17,6190.37,4606.71,775.91,2412.31,653.55,2294.95,1452.17,1302.68,9160.761538704068,10074.443836971051,3019.4981994351406,8003.343484977593,1082.7175253033163,9853.439175444819,5063.161130036867,3999.1006300824774,0.5531871901824023,0.6122534571960834,0.3394760149852782,0.5015053831222323,0.38129563592657584,0.5162753439988816,0.4249248216973613,0.4469942553276687,0.46153846153846156,121,0.861851551354842,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,-0.12053668025532363,0.992708874098054,0,0,0,0,1,0,0,0,1.7621605274957843,-0.14308994182930426,-0.6191095232537556,0,0,0,0,0,0,1,0,0,13.319701256106626,train
Sevilla,2022-05-02,606254.19,15921.0,369779.22,2514.26,1811.62,5880.7,5168.13,2190.4,2176.93,4874.49,4072.25,28688.78,1198,178,22.0,39.0,16.0,0.0316428571428571,0.2183571428571428,0,0,0,0,4,0,0,0,27.442857142857143,45.17142857142857,23.342857142857145,2022,18,5168.13,3344.45,2243.19,3996.02,1811.62,1841.33,1214.75,2053.51,9748.510769352033,9389.11630218263,4205.863829632842,9198.193265235435,2190.5711338561605,9231.409381583613,4505.804734523963,4452.9703780494865,0.5836869139513633,0.5783230212268146,0.4992869869329335,0.5706042579935283,0.716125634358477,0.4836824842287317,0.3691564076583649,0.5005452785086605,0.4653846153846154,122,0.8633306544102796,0.8229838658936565,-0.5680647467311557,-0.9350162426854147,-0.3546048870425359,0.23931566428755732,0.9709418174260521,0,0,0,0,1,0,0,0,1.5735927278380595,0.04612027904264057,-0.7075267606967041,0,0,0,0,0,0,1,0,0,13.315056282021928,train
Sevilla,2022-05-09,629099.64,16382.0,383648.79,2013.71,753.37,1906.52,2808.15,710.88,1783.58,2803.11,2680.81,15460.13,910,220,19.0,45.0,11.0,0.0325285714285714,0.2062142857142857,0,0,0,0,0,0,0,0,27.685714285714287,39.385714285714286,29.428571428571427,2022,19,2808.15,4874.49,2514.26,4072.25,753.37,2784.94,2176.93,740.48,7682.405384676016,10507.959781309579,5248.071489261347,10051.075622403034,1520.0698968496563,9708.49703618771,5105.703077440576,3412.262226829692,0.4654460369812179,0.6320582074972487,0.6082375591988761,0.6134083941594479,0.5484752301425403,0.5088706329914983,0.4290191247004296,0.370467753580951,0.46923076923076923,123,0.8647976830204034,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532357,0.5680647467311555,0.8229838658936566,0,0,0,0,0,0,0,0,1.610867758002959,-0.3868183619355388,-0.4384857381917324,0,0,0,0,0,0,1,0,0,13.352046522883942,train
Sevilla,2022-05-16,626255.5900000001,16368.0,381363.2,2585.65,741.09,1464.19,5273.67,1276.74,1769.61,2349.06,1647.8,17107.81,1395,170,29.0,35.0,12.0,0.0297571428571428,0.2087285714285714,0,0,0,0,0,0,0,0,28.585714285714285,37.75714285714286,34.41428571428572,2022,20,5273.67,2803.11,2013.71,2680.81,741.09,5880.7,1783.58,2190.4,9114.872692338009,9107.885868785746,5424.9564680198755,9214.009154561973,1273.1144638973797,13162.072777140782,5102.287000336374,4237.757336097815,0.5507033609994023,0.563424467931305,0.6239171900521254,0.5714459146160957,0.4600681527958697,0.6556937073999511,0.4286912527076204,0.47579562473589854,0.47307692307692306,124,0.8662528327260213,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.1205366802553232,0.8229838658936558,0.5680647467311567,0,0,0,0,0,0,0,0,1.749004634496408,-0.5086825719886559,-0.21807419628038205,0,0,0,0,0,0,1,0,0,13.347515454279938,train
Sevilla,2022-05-23,624986.02,16194.0,381224.54,1923.66,1042.01,1666.23,3106.76,2623.54,1500.52,2457.87,2369.47,16690.06,1632,217,36.0,48.0,17.0,0.0323142857142857,0.2197857142857142,0,0,0,0,5,0,0,0,31.67142857142857,36.72857142857144,21.214285714285715,2022,21,3106.76,2349.06,2585.65,1647.8,1042.01,1906.52,1769.61,710.88,7664.196346169005,7813.791521271447,6111.871704212919,7636.905950465282,1487.600062364083,11778.074582855586,5086.096550218644,3253.534401658689,0.46426537971140724,0.4871456532813613,0.6780128635029129,0.4780860107589732,0.5377598439957036,0.6039528157216072,0.42713517521947,0.3485366373584333,0.47692307692307695,125,0.8676962943560108,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557,0.970941817426052,0.23931566428755785,0,0,0,0,1,0,0,0,2.2226167824739496,-0.5856494414958869,-0.8016279634038421,0,0,0,0,0,0,1,0,0,13.345486160502881,train
Sevilla,2022-05-30,601932.99,15652.0,366741.89,994.36,759.73,2303.58,3618.62,1019.43,1851.24,5116.0,3118.11,18781.07,1299,163,29.0,37.0,12.0,0.0320714285714285,0.2283428571428571,0,0,0,0,6,0,0,1,29.74285714285714,32.44285714285714,57.75714285714286,2022,22,3618.62,2457.87,1923.66,2369.47,759.73,1464.19,1500.52,1276.74,7450.718173084502,7146.1449127628675,5896.376607738398,7333.458867802434,1280.3900218274289,10297.74593714169,4806.4827576421185,3228.8606409952135,0.450244945663308,0.44273653408586505,0.6621442937351326,0.4578992560781391,0.4629004899615878,0.5382584075868256,0.39971820630294996,0.3450876496031375,0.4807692307692308,126,0.8691282541775062,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548,0.992708874098054,-0.12053668025532309,0,0,0,0,1,0,0,1,1.9266091899879858,-0.9063447311093542,0.8138812750180308,0,0,0,0,0,0,1,0,0,13.307903067116039,train
Sevilla,2022-06-06,620173.85,16111.0,377850.28,2018.46,966.3,3909.28,5246.68,3553.85,2849.94,4332.17,4082.38,26959.06,1386,150,27.0,35.0,11.0,0.0279285714285714,0.2318571428571428,0,0,0,0,0,0,0,0,29.52857142857143,31.74285714285714,72.48571428571428,2022,23,5246.68,5116.0,994.36,3118.11,966.3,1666.23,1851.24,2623.54,8972.039086542252,9403.68694765772,4827.004795029959,7884.858264071583,1414.4365076396,9389.539452856267,4975.453792467377,4560.8563845971275,0.5428754500110308,0.5790791431795645,0.5677411128263993,0.4940480962617562,0.5126127481087219,0.49216958425858476,0.41640779897017166,0.5125121836287948,0.4846153846153846,127,0.8705488940401456,0.35460488704253584,-0.9350162426854147,-0.6631226582407955,0.7485107481711007,0.8854560256532102,-0.4647231720437679,0,0,0,0,0,0,0,0,1.893719457489546,-0.9587249617462206,1.4650110736157438,0,0,0,0,0,0,1,0,0,13.337756733391233,train
Sevilla,2022-06-13,609047.9199999999,15816.0,371313.85,1391.25,2009.22,3634.26,4102.53,1000.73,2824.96,2713.81,3835.23,21511.99,1429,145,25.0,34.0,17.0,0.0304714285714285,0.2323285714285714,0,0,0,0,0,0,0,0,29.942857142857143,31.12857142857143,70.34285714285714,2022,24,4102.53,4332.17,2018.46,4082.38,2009.22,2303.58,2849.94,1019.43,8588.549543271125,9974.382168594631,5156.013116769473,9207.53787164653,2504.27277767386,9345.7345896422,6083.984965103795,3755.9438307582764,0.5211268675491008,0.6075035900642342,0.5997721446633045,0.571101763961823,0.7672764713576488,0.4898322459763908,0.5161816613203146,0.41622675800149683,0.48846153846153845,128,0.8719583915146636,0.23931566428755768,-0.970941817426052,-0.4647231720437684,0.88545602565321,0.6631226582407956,-0.7485107481711006,0,0,0,0,0,0,0,0,1.9573062736531974,-1.004691286590817,1.370278319212585,0,0,0,0,0,0,1,0,0,13.319653871873106,train
