ciudad,semana_inicio,ventas_eur,unidades,margen_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inv_total,sesiones_web,visitas_tienda,pedidos_online,pedidos_tienda,pedidos_click_collect,tasa_conversion_web_media,tasa_conversion_tienda_media,dias_rebajas,dias_black_friday,dias_navidad,dias_semana_santa,dias_payday,dias_festivo,dias_vacaciones_escolares,dias_incidencia_ecommerce,temperatura_media,lluvia_media,turismo_indice_medio,anio,semana_iso
Sevilla,2022-09-12,610725.73,15933.0,372008.0,1325.44,1026.44,2173.57,7036.31,1408.76,4682.43,4155.57,3413.53,25222.050000000003,1392,195,27.0,42.0,14.0,0.029642857142857144,0.21434285714285714,0,0,0,0,0,0,0,0,18.685714285714287,38.55714285714286,26.814285714285713,2022,37
Sevilla,2022-09-19,634170.93,16526.0,386915.82999999996,1131.07,750.19,1991.81,4153.97,1696.64,2415.53,1043.84,3478.09,16661.14,1434,180,31.0,38.0,14.0,0.031985714285714284,0.21104285714285714,0,0,0,0,1,0,0,1,18.97142857142857,47.728571428571435,33.31428571428571,2022,38
Sevilla,2022-09-26,599400.5700000001,15646.0,365108.35,856.17,1160.21,2035.81,4321.67,2218.08,2410.63,2713.52,3262.6,18978.69,1570,184,34.0,40.0,18.0,0.03252857142857143,0.22005714285714287,0,0,0,0,7,0,0,0,17.228571428571428,36.357142857142854,34.31428571428571,2022,39
Sevilla,2022-10-03,612290.8,16041.0,373476.86,967.01,347.96,2624.87,5631.28,1781.34,1798.12,3331.69,2777.22,19259.489999999998,1491,191,27.0,39.0,18.0,0.03167142857142857,0.21172857142857143,0,0,0,0,3,0,0,0,17.314285714285713,41.24285714285714,30.485714285714288,2022,40
Sevilla,2022-10-10,625373.95,16338.0,380445.77,1503.69,465.14,1465.79,4043.73,2016.09,2887.31,2978.83,2542.6,17903.18,1612,162,30.0,34.0,19.0,0.030642857142857142,0.21054285714285714,0,0,0,0,0,0,0,0,16.685714285714287,41.714285714285715,23.114285714285717,2022,41
Sevilla,2022-10-17,628521.08,16479.0,382806.47,1623.48,263.38,2537.91,4559.25,4956.37,3061.87,2781.35,2506.73,22290.339999999997,1578,163,35.0,35.0,15.0,0.03168571428571428,0.21361428571428573,0,0,0,0,0,0,0,0,14.242857142857144,44.24285714285714,30.199999999999996,2022,42
Sevilla,2022-10-24,637597.21,16662.0,388163.12,1269.36,3254.01,3075.14,3542.02,2502.83,3386.01,3286.72,3310.97,23627.060000000005,1402,245,30.0,55.0,15.0,0.03308571428571429,0.22542857142857145,0,0,0,0,6,0,0,0,13.042857142857143,42.4,30.071428571428573,2022,43
Sevilla,2022-10-31,632158.54,16393.0,385186.44,1189.19,804.12,2194.51,8667.99,4756.81,4857.21,3827.58,5549.55,31846.959999999995,1809,250,40.0,55.0,20.0,0.033600000000000005,0.21967142857142857,0,0,0,0,5,0,0,0,12.785714285714286,47.65714285714286,25.32857142857143,2022,44
Sevilla,2022-11-07,620633.1699999999,16113.0,378771.08999999997,2012.62,433.33,5410.29,8520.62,4272.45,3289.55,7332.21,7181.64,38452.71,2104,241,40.0,50.0,20.0,0.030014285714285716,0.20592857142857143,0,0,0,0,0,0,0,0,11.057142857142859,48.08571428571429,29.02857142857143,2022,45
Sevilla,2022-11-14,614157.2,16000.0,374830.77,1245.98,3349.06,2441.44,8168.11,2686.12,3894.75,4927.09,7710.16,34422.71,1650,233,40.0,51.0,17.0,0.036942857142857145,0.22065714285714286,0,1,0,0,0,0,0,1,11.014285714285716,48.142857142857146,26.7,2022,46
Sevilla,2022-11-21,632445.22,16466.0,385627.32999999996,1490.29,591.76,1788.76,4845.48,3032.24,2417.93,4121.34,5948.21,24236.010000000002,884,216,33.0,54.0,20.0,0.06008571428571429,0.24655714285714286,0,7,0,0,3,0,0,7,10.785714285714286,43.55714285714286,30.314285714285713,2022,47
Sevilla,2022-11-28,609127.48,15790.0,371367.47,4633.31,1565.17,4169.01,8758.62,2269.28,3995.0,5675.93,8015.41,39081.729999999996,1309,234,44.0,53.0,24.0,0.054157142857142855,0.22961428571428572,0,3,4,0,7,0,0,3,10.528571428571428,45.300000000000004,22.32857142857143,2022,48
Sevilla,2022-12-05,626736.3300000001,16287.0,382177.52,1193.25,1303.93,4556.93,4744.16,3594.35,3370.67,5064.75,4589.35,28417.39,1794,292,41.0,65.0,36.0,0.04357142857142857,0.22190000000000001,0,0,7,0,1,0,0,0,10.5,44.214285714285715,30.5,2022,49
Sevilla,2022-12-12,616837.74,16096.0,375587.80000000005,4672.11,1083.21,6079.14,5356.03,1757.38,3214.5,3999.86,4471.36,30633.59,1698,269,52.0,59.0,26.0,0.04561428571428572,0.21662857142857142,0,0,7,0,0,0,0,0,10.6,55.614285714285714,31.685714285714287,2022,50
Sevilla,2022-12-19,624101.5,16272.0,380146.01,1322.84,1482.26,6636.2,5501.07,2729.98,2187.04,7280.41,5312.8,32452.6,1865,263,58.0,58.0,21.0,0.04178571428571428,0.22125714285714285,0,0,6,0,1,0,6,0,11.542857142857143,49.65714285714285,30.185714285714287,2022,51
Sevilla,2022-12-26,613630.62,16075.0,374335.88,3252.02,222.05,3795.95,7183.75,3695.92,3239.89,8232.4,8052.76,37674.740000000005,1861,237,36.0,50.0,30.0,0.03512857142857143,0.2100142857142857,0,0,0,0,6,0,6,1,11.328571428571427,58.08571428571429,30.67142857142857,2022,52
Sevilla,2023-01-02,666278.36,17438.0,405440.79,3052.94,890.76,3871.08,7039.03,3400.34,6171.89,4159.51,5950.1,34535.65,1440,183,32.0,40.0,19.0,0.0388,0.21302857142857143,2,0,0,0,4,0,0,0,11.5,50.357142857142854,33.6,2023,1
Sevilla,2023-01-09,667278.8300000001,17369.0,406501.56,2855.07,944.24,2545.53,7366.2,1847.38,4575.6,4972.58,3613.32,28719.920000000006,1064,284,42.0,63.0,12.0,0.05051428571428571,0.2227857142857143,7,0,0,0,0,0,0,0,11.028571428571428,52.199999999999996,20.057142857142857,2023,2
Sevilla,2023-01-16,683595.4,17810.0,416147.11,1147.29,412.45,3519.43,6801.19,4259.54,3622.6,2664.17,2587.59,25014.26,1339,205,41.0,47.0,28.0,0.05158571428571428,0.22874285714285714,7,0,0,0,0,0,0,1,10.700000000000001,49.6,25.385714285714283,2023,3
Sevilla,2023-01-23,685781.48,17831.0,418625.46,5326.0,433.72,4903.44,7736.29,5211.65,3020.02,3568.06,3049.38,33248.56,1288,242,44.0,55.0,28.0,0.05607142857142857,0.22402857142857144,7,0,0,0,5,0,0,0,11.799999999999999,54.357142857142854,22.12857142857143,2023,4
Sevilla,2023-01-30,692292.9,17995.0,422326.48,2217.71,1755.44,2408.43,5146.96,2946.0,2818.84,6315.0,2049.36,25657.74,946,199,39.0,45.0,14.0,0.0566,0.22377142857142857,7,0,0,0,6,0,0,0,13.6,51.1,23.657142857142855,2023,5
Sevilla,2023-02-06,672438.87,17517.0,410219.83999999997,3202.43,261.38,4543.39,5331.42,2927.48,3393.9,2022.33,3195.04,24877.370000000003,1123,152,37.0,34.0,13.0,0.04604285714285715,0.22114285714285714,5,0,0,0,0,0,0,0,14.971428571428572,58.271428571428565,32.785714285714285,2023,6
Sevilla,2023-02-13,668322.46,17488.0,406814.17000000004,709.95,1884.34,4652.47,3721.32,3009.13,2304.85,4132.51,2259.33,22673.9,1747,211,39.0,42.0,17.0,0.03194285714285714,0.2013,0,0,0,0,0,0,0,0,15.299999999999999,51.871428571428574,27.12857142857143,2023,7
Sevilla,2023-02-20,662512.02,17371.0,404205.38,891.92,429.34,2415.99,3408.91,1794.39,2233.33,4387.56,3469.88,19031.32,1112,177,25.0,36.0,12.0,0.03367142857142857,0.20814285714285716,0,0,0,0,2,0,0,0,17.45714285714286,52.38571428571429,36.528571428571425,2023,8
Sevilla,2023-02-27,657747.28,17224.0,400513.44999999995,1087.52,490.95,1747.37,4233.47,1861.05,2452.6,2452.8,1659.14,15984.900000000001,1564,211,39.0,45.0,18.0,0.03622857142857143,0.2121714285714286,0,0,0,0,7,0,0,0,18.52857142857143,51.214285714285715,25.74285714285714,2023,9
Sevilla,2023-03-06,685977.45,17834.0,417905.12,1942.77,1913.37,3989.21,3220.21,1540.53,1721.88,2363.36,3089.54,19780.870000000003,1525,157,36.0,32.0,11.0,0.03145714285714286,0.2023714285714286,0,0,0,0,0,0,0,0,18.228571428571428,53.88571428571429,29.857142857142858,2023,10
Sevilla,2023-03-13,668774.88,17554.0,406986.13,3284.65,483.0,2130.59,2844.83,1620.94,1223.49,3161.54,2947.21,17696.25,1776,167,37.0,36.0,17.0,0.03091428571428571,0.21305714285714286,0,0,0,0,0,0,0,0,19.02857142857143,51.1,21.971428571428568,2023,11
Sevilla,2023-03-20,675941.52,17696.0,412030.51,1204.71,920.83,2490.06,4063.69,1578.11,2462.44,5211.65,5772.04,23703.530000000002,1146,274,24.0,57.0,13.0,0.03202857142857143,0.20991428571428572,0,0,0,0,2,0,0,0,21.985714285714288,43.142857142857146,26.985714285714288,2023,12
Sevilla,2023-03-27,691384.52,17935.0,421873.13,1712.91,209.66,1577.92,4032.42,3067.06,2405.61,3155.77,2062.18,18223.53,1447,184,31.0,41.0,16.0,0.03287142857142857,0.22404285714285715,0,0,0,1,6,0,1,0,22.12857142857143,45.285714285714285,34.17142857142857,2023,13
Sevilla,2023-04-03,676059.39,17689.0,411897.5,1142.02,1198.04,1538.24,6553.97,3730.77,2922.76,4733.48,4445.63,26264.910000000003,1690,229,40.0,50.0,18.0,0.03408571428571429,0.21834285714285714,0,0,0,7,3,0,7,0,22.485714285714288,48.642857142857146,56.214285714285715,2023,14
Sevilla,2023-04-10,684032.68,17790.0,417280.89,1174.32,308.98,2333.7,4063.32,1620.83,1351.71,2214.22,2190.59,15257.67,1621,198,36.0,42.0,13.0,0.030557142857142856,0.21028571428571427,0,0,0,0,0,2,0,0,24.057142857142857,50.08571428571429,20.428571428571427,2023,15
Sevilla,2023-04-17,688675.38,17908.0,418677.42000000004,1839.82,1024.35,2513.86,3287.59,1396.44,4662.06,4126.8,3182.65,22033.570000000003,1627,182,33.0,41.0,13.0,0.030442857142857143,0.22174285714285716,0,0,0,0,0,5,0,0,27.97142857142857,43.285714285714285,26.87142857142857,2023,16
Sevilla,2023-04-24,659495.63,17257.0,402414.79000000004,658.41,609.7,2672.07,4257.26,1612.18,2275.13,2310.57,3575.43,17970.75,1258,245,26.0,52.0,14.0,0.03195714285714286,0.2147142857142857,0,0,0,0,6,0,0,0,24.3,41.92857142857143,27.599999999999998,2023,17
Sevilla,2023-05-01,684231.8400000001,17788.0,417410.98,777.89,550.5,5642.99,4978.57,3936.5,1250.74,3224.96,2228.15,22590.3,1281,215,28.0,46.0,13.0,0.034042857142857146,0.21469999999999997,0,0,0,0,5,0,0,0,27.657142857142855,41.1,25.4,2023,18
Sevilla,2023-05-08,671541.77,17612.0,408929.22,1969.56,803.75,2611.02,5155.47,3653.36,3162.37,4632.48,3401.57,25389.579999999998,1020,188,24.0,41.0,6.0,0.030714285714285715,0.21608571428571427,0,0,0,0,0,0,0,0,28.557142857142857,39.957142857142856,29.985714285714288,2023,19
Sevilla,2023-05-15,677956.04,17687.0,413095.93,1190.85,1211.52,3213.55,5731.81,2443.22,2456.47,4300.48,2782.46,23330.359999999997,1238,224,22.0,47.0,15.0,0.03005714285714286,0.21215714285714288,0,0,0,0,0,0,0,0,28.557142857142857,40.300000000000004,29.75714285714286,2023,20
Sevilla,2023-05-22,673207.6599999999,17609.0,410975.1,1742.38,1958.75,3545.36,4606.94,2002.56,3096.42,5339.53,5270.28,27562.219999999998,1404,139,30.0,31.0,15.0,0.03245714285714286,0.22034285714285715,0,0,0,0,4,0,0,0,29.12857142857143,40.028571428571425,26.75714285714286,2023,21
Sevilla,2023-05-29,670605.65,17423.0,408370.33,3108.93,764.77,1677.17,2754.01,1437.06,4099.77,5480.49,3795.33,23117.53,1388,164,29.0,38.0,15.0,0.03312857142857143,0.2322,0,0,0,0,6,0,0,0,28.099999999999998,31.62857142857143,54.314285714285724,2023,22
Sevilla,2023-06-05,681849.6699999999,17776.0,415272.5,2588.88,1395.89,2251.55,5672.01,2595.04,1670.58,3566.17,5948.74,25688.86,1965,170,34.0,38.0,20.0,0.028714285714285716,0.22802857142857144,0,0,0,0,1,0,0,0,30.657142857142855,31.97142857142857,71.64285714285714,2023,23
Sevilla,2023-06-12,674077.3400000001,17502.0,410676.10000000003,2113.17,915.41,4236.33,5264.59,1626.09,3856.2,5115.62,3829.22,26956.63,1488,136,34.0,31.0,12.0,0.031085714285714282,0.2307142857142857,0,0,0,0,0,0,0,0,29.657142857142855,39.17142857142857,78.87142857142858,2023,24
Sevilla,2023-06-19,697217.75,18092.0,424890.93,3426.94,2900.35,3770.1,3702.07,3817.29,2776.06,5194.21,9002.47,34589.49,1281,185,28.0,41.0,12.0,0.031585714285714286,0.22322857142857142,0,0,0,0,1,0,0,0,29.3,30.585714285714285,72.14285714285714,2023,25
Sevilla,2023-06-26,679801.88,17669.0,414125.89,3130.34,552.31,2865.04,6091.6,3474.93,1108.55,5618.32,5306.88,28147.97,1044,132,30.0,32.0,11.0,0.037457142857142856,0.23855714285714286,2,0,0,0,7,0,2,1,28.114285714285717,32.92857142857143,59.971428571428575,2023,26
Sevilla,2023-07-03,684617.88,17675.0,416370.39,4837.07,2301.87,4352.49,5513.4,4132.16,3050.44,3309.5,4500.02,31996.95,1353,246,43.0,64.0,21.0,0.0477,0.2587,7,0,0,0,3,0,7,0,28.885714285714283,29.057142857142857,68.32857142857144,2023,27
Sevilla,2023-07-10,662001.04,17304.0,403783.28,1392.09,1976.64,4167.51,6074.35,4253.27,3516.79,4891.57,4584.73,30856.95,1092,240,33.0,62.0,18.0,0.04752857142857143,0.2560857142857143,7,0,0,0,0,0,7,0,28.214285714285715,23.400000000000002,68.97142857142858,2023,28
Sevilla,2023-07-17,676923.4299999999,17627.0,413271.28,1115.68,1632.53,5582.7,8669.57,3972.56,2100.26,9416.89,3924.89,36415.08,1587,234,63.0,57.0,16.0,0.04977142857142857,0.2437857142857143,7,0,0,0,0,0,7,0,28.585714285714285,31.585714285714285,63.51428571428572,2023,29
Sevilla,2023-07-24,685180.42,17778.0,416907.76,3290.56,2995.46,2550.69,8788.35,2716.54,5200.08,3205.42,6391.08,35138.18,1155,211,48.0,53.0,11.0,0.05091428571428571,0.24894285714285713,7,0,0,0,6,0,7,0,28.67142857142857,27.385714285714283,67.95714285714286,2023,30
Sevilla,2023-07-31,675436.64,17629.0,412207.83999999997,2634.26,1354.76,2927.12,6292.42,2829.45,4503.34,6470.67,7907.02,34919.04000000001,1284,183,46.0,47.0,18.0,0.0497,0.2527285714285714,7,0,0,0,5,0,7,0,27.97142857142857,30.857142857142858,68.61428571428571,2023,31
Sevilla,2023-08-07,683302.2,17733.0,415828.18000000005,1516.75,1524.65,2899.8,4942.13,1877.14,2276.84,2487.46,3558.19,21082.96,594,142,21.0,35.0,8.0,0.048557142857142854,0.24955714285714287,7,0,0,0,0,0,7,0,26.8,25.099999999999998,70.62857142857142,2023,32
Sevilla,2023-08-14,676231.02,17552.0,412131.71,870.52,1239.1,3189.9,7338.93,5019.8,1899.23,5155.31,6728.64,31441.43,1125,134,21.0,32.0,14.0,0.03284285714285714,0.24055714285714286,2,0,0,0,0,0,7,0,25.1,28.728571428571428,70.35714285714286,2023,33
Sevilla,2023-08-21,678341.36,17672.0,412995.48,855.36,1022.27,3708.08,3196.56,1586.72,2859.72,4471.39,4172.86,21872.96,1121,195,25.0,46.0,11.0,0.03287142857142857,0.23104285714285713,0,0,0,0,3,0,7,0,23.457142857142856,32.34285714285714,73.18571428571428,2023,34
Sevilla,2023-08-28,674877.71,17587.0,410685.68000000005,2153.06,1999.97,3161.49,5549.46,1093.91,1639.12,4993.72,4034.52,24625.25,1544,153,27.0,34.0,21.0,0.0307,0.22838571428571428,0,0,0,0,6,0,4,0,22.12857142857143,29.185714285714287,55.18571428571429,2023,35
Sevilla,2023-09-04,668251.1,17392.0,407663.89,2611.42,680.83,2919.99,3903.46,2343.01,2743.61,5691.98,3119.02,24013.320000000003,1662,211,36.0,50.0,9.0,0.0284,0.2375857142857143,0,0,0,0,2,0,0,0,22.285714285714285,30.214285714285715,34.82857142857143,2023,36
Sevilla,2023-09-11,689645.81,17957.0,419846.82999999996,1679.59,1196.35,3787.22,4418.12,2708.35,2544.19,3967.32,4013.81,24314.95,1497,139,29.0,32.0,12.0,0.027642857142857143,0.22707142857142856,0,0,0,0,0,0,0,0,19.942857142857143,29.014285714285712,33.871428571428574,2023,37
Sevilla,2023-09-18,691152.75,17926.0,421823.77,2010.49,411.67,2214.77,4059.22,1162.03,1856.87,5998.22,2002.22,19715.49,1857,146,36.0,32.0,14.0,0.02784285714285714,0.22322857142857142,0,0,0,0,0,0,0,0,20.057142857142857,35.32857142857143,22.8,2023,38
Sevilla,2023-09-25,669873.41,17506.0,408480.02,1902.28,1332.59,2977.6,8757.97,3242.57,3541.43,7088.25,3598.66,32441.35,1461,201,36.0,45.0,13.0,0.03377142857142857,0.2270142857142857,0,0,0,0,7,0,0,0,17.242857142857144,31.128571428571426,27.142857142857142,2023,39
Sevilla,2023-10-02,689262.88,18045.0,419715.74,2088.03,665.47,3582.88,4972.41,2319.17,1254.99,2151.14,2961.81,19995.9,1711,189,39.0,41.0,17.0,0.03462857142857143,0.2184714285714286,0,0,0,0,4,0,0,0,17.814285714285713,40.08571428571429,29.614285714285717,2023,40
Sevilla,2023-10-09,704463.06,18159.0,428711.98,746.5,111.36,1689.71,3563.74,1185.3,2312.57,3173.46,1349.53,14132.17,1625,213,38.0,44.0,10.0,0.03027142857142857,0.2048,0,0,0,0,0,0,0,0,14.171428571428573,43.98571428571428,19.97142857142857,2023,41
Sevilla,2023-10-16,672187.16,17445.0,409705.22,1153.07,906.11,3200.14,5568.44,3682.15,3017.43,6128.84,8024.26,31680.439999999995,2011,190,37.0,42.0,20.0,0.028642857142857144,0.22201428571428572,0,0,0,0,0,0,0,0,14.200000000000001,36.771428571428565,33.800000000000004,2023,42
Sevilla,2023-10-23,686343.05,17926.0,418985.32,1616.15,1505.9,3370.4,3668.24,1788.49,3386.1,4498.74,4133.08,23967.1,1423,197,28.0,44.0,20.0,0.0337,0.22008571428571427,0,0,0,0,5,0,0,0,14.1,41.57142857142857,21.714285714285715,2023,43
Sevilla,2023-10-30,680857.39,17859.0,415594.54000000004,1599.7,646.54,2735.47,4153.73,2566.25,4515.45,3174.5,5589.07,24980.71,1556,194,33.0,42.0,23.0,0.035442857142857144,0.21714285714285714,0,0,0,0,6,0,0,0,12.971428571428572,47.0,33.81428571428571,2023,44
Sevilla,2023-11-06,664133.35,17329.0,405278.64,3007.1,2276.7,3160.67,8387.45,4042.17,4923.82,8723.17,4879.18,39400.259999999995,1890,235,43.0,49.0,16.0,0.031057142857142856,0.2066285714285714,0,0,0,0,0,0,0,0,12.942857142857141,43.1,18.22857142857143,2023,45
Sevilla,2023-11-13,675947.04,17546.0,411691.5800000001,1170.12,1788.06,5365.63,8333.64,2266.31,2237.31,6291.21,5184.21,32636.489999999998,1538,288,29.0,58.0,17.0,0.031057142857142856,0.20588571428571428,0,0,0,0,0,0,0,0,11.4,53.32857142857143,30.457142857142856,2023,46
Sevilla,2023-11-20,678246.3999999999,17694.0,412560.89,2180.9,1307.92,2810.93,5732.25,2961.04,3598.48,7056.58,4894.43,30542.53,1055,334,50.0,83.0,14.0,0.060642857142857144,0.2486142857142857,0,7,0,0,2,0,0,7,10.299999999999999,44.857142857142854,21.985714285714288,2023,47
Sevilla,2023-11-27,669015.28,17455.0,407128.65,2155.47,1335.44,4330.33,6329.98,3869.59,5206.65,3042.32,5419.37,31689.149999999998,1223,297,48.0,71.0,20.0,0.0561,0.24321428571428574,0,4,3,0,7,0,0,4,10.62857142857143,44.785714285714285,27.75714285714286,2023,48
Sevilla,2023-12-04,663991.4099999999,17304.0,404778.06,2280.24,845.65,7573.74,8459.55,3696.93,4932.6,6247.5,8975.53,43011.74,1891,343,45.0,74.0,38.0,0.04462857142857143,0.21784285714285717,0,0,7,0,2,0,0,0,8.9,46.628571428571426,26.771428571428572,2023,49
Sevilla,2023-12-11,695793.14,17932.0,423882.04000000004,2030.23,1287.0,3990.74,6561.55,1705.17,4373.48,4474.32,3689.94,28112.429999999997,1481,260,46.0,58.0,19.0,0.043885714285714285,0.22310000000000002,0,0,7,0,0,0,0,0,9.614285714285714,51.15714285714286,31.22857142857143,2023,50
Sevilla,2023-12-18,689073.18,17977.0,420107.71,1183.39,1251.62,3404.5,4723.1,1335.77,3231.73,3146.4,5674.15,23950.660000000003,1644,265,48.0,58.0,23.0,0.0428,0.2212285714285714,0,0,7,0,0,0,5,0,9.799999999999999,48.5,23.87142857142857,2023,51
Sevilla,2023-12-25,655207.13,17187.0,399566.6,1556.34,1253.99,3649.64,8240.74,2182.68,3650.42,3884.72,4040.88,28459.41,2203,257,42.0,55.0,30.0,0.0334,0.21365714285714285,0,0,0,0,6,0,7,0,10.185714285714285,52.142857142857146,26.071428571428573,2023,52
Sevilla,2024-01-01,751866.25,19586.0,458721.67,2347.45,3002.18,2904.91,7908.24,4592.25,5699.62,5136.19,4372.32,35963.159999999996,1638,225,44.0,49.0,14.0,0.036957142857142855,0.21751428571428572,1,0,0,0,5,0,0,0,12.885714285714286,50.68571428571429,29.75714285714286,2024,1
Sevilla,2024-01-08,762370.05,19910.0,464704.22,2706.28,4453.17,5080.32,11159.63,3612.72,4017.86,3628.08,6539.44,41197.50000000001,1303,226,43.0,53.0,24.0,0.05192857142857143,0.2338,7,0,0,0,0,0,0,0,10.071428571428571,48.05714285714286,28.74285714285714,2024,2
Sevilla,2024-01-15,748517.51,19447.0,456213.3,2975.93,1339.07,2454.49,9280.91,1165.62,2800.07,2610.28,2767.15,25393.52,1335,279,53.0,63.0,17.0,0.05227142857142857,0.2241,7,0,0,0,0,0,0,0,10.87142857142857,58.971428571428575,29.0,2024,3
Sevilla,2024-01-22,755962.7,19700.0,460545.45,503.08,2084.08,4180.23,3432.3,1517.97,3931.04,3902.18,4591.77,24142.649999999998,1166,238,40.0,55.0,20.0,0.05164285714285714,0.234,7,0,0,0,4,0,0,0,12.814285714285715,48.128571428571426,37.300000000000004,2024,4
Sevilla,2024-01-29,746315.41,19422.0,455305.88,2673.94,617.52,3243.82,6325.61,2915.45,5285.41,5276.83,6429.89,32768.47,1131,241,42.0,55.0,22.0,0.056742857142857143,0.22794285714285717,7,0,0,0,6,0,0,0,13.557142857142859,51.01428571428572,31.957142857142856,2024,5
Sevilla,2024-02-05,767292.88,19984.0,467819.31,1454.87,2940.89,1620.45,4491.51,2405.74,1560.97,4496.03,5499.7,24470.16,1176,208,35.0,45.0,22.0,0.05117142857142857,0.21897142857142857,6,0,0,0,1,0,0,0,12.785714285714286,59.55714285714286,28.67142857142857,2024,6
Sevilla,2024-02-12,762493.86,19884.0,464018.4,2741.43,1006.26,2196.73,6049.3,2378.29,3771.12,1949.1,3975.29,24067.52,1477,216,34.0,44.0,13.0,0.03321428571428572,0.20164285714285715,0,0,0,0,0,0,0,0,15.114285714285714,62.385714285714286,23.2,2024,7
Sevilla,2024-02-19,762252.8899999999,19976.0,464032.18999999994,1871.75,1016.89,2238.28,4467.69,3094.89,2646.07,4007.06,3366.55,22709.18,1300,179,28.0,36.0,15.0,0.03371428571428572,0.20538571428571428,0,0,0,0,1,0,0,0,16.114285714285717,56.39999999999999,25.0,2024,8
Sevilla,2024-02-26,762304.36,19837.0,465004.1,2803.4,1368.36,5040.77,5952.42,796.23,2957.12,4197.11,3627.35,26742.76,1186,233,34.0,50.0,10.0,0.03682857142857143,0.21312857142857142,0,0,0,0,7,0,0,0,16.857142857142858,54.31428571428571,23.428571428571427,2024,9
Sevilla,2024-03-04,763783.6000000001,19972.0,464714.32,2144.5,757.7,3379.22,7965.69,3176.59,4118.93,3117.69,3988.46,28648.78,1458,189,36.0,41.0,12.0,0.034057142857142855,0.21485714285714286,0,0,0,0,2,0,0,0,18.728571428571428,53.857142857142854,27.085714285714285,2024,10
Sevilla,2024-03-11,756603.5,19704.0,461110.95999999996,1867.32,1013.88,7128.39,5639.7,1189.72,1747.86,3657.48,4100.7,26345.050000000003,1270,202,25.0,42.0,14.0,0.031042857142857143,0.20685714285714285,0,0,0,0,0,0,0,0,20.25714285714286,48.24285714285714,30.914285714285715,2024,11
Sevilla,2024-03-18,750456.22,19515.0,457516.79000000004,3038.99,1989.9,4141.58,5072.39,1417.57,4096.27,2656.0,2717.68,25130.38,1479,182,29.0,39.0,16.0,0.03052857142857143,0.21525714285714284,0,0,0,1,0,0,1,0,22.142857142857142,46.98571428571428,31.17142857142857,2024,12
Sevilla,2024-03-25,770699.63,19980.0,469680.95000000007,1064.9,1335.65,4426.32,4537.69,3434.58,4199.07,3270.08,6387.45,28655.74,1491,224,34.0,47.0,18.0,0.034742857142857145,0.20974285714285715,0,0,0,7,6,0,7,0,20.74285714285714,61.957142857142856,49.15714285714286,2024,13
Sevilla,2024-04-01,747778.38,19532.0,455646.28,420.91,1252.53,3134.75,4880.44,1916.29,1796.95,2544.78,5165.24,21111.890000000003,1546,242,36.0,51.0,18.0,0.03537142857142857,0.2124857142857143,0,0,0,0,5,0,0,0,23.900000000000002,49.05714285714286,34.371428571428574,2024,14
Sevilla,2024-04-08,769957.48,20018.0,468722.98,675.55,1422.9,3755.05,6577.64,2544.64,4174.41,2937.99,2811.41,24899.59,1734,154,35.0,34.0,14.0,0.027571428571428573,0.2210142857142857,0,0,0,0,0,0,0,0,22.97142857142857,36.885714285714286,32.042857142857144,2024,15
Sevilla,2024-04-15,756626.81,19732.0,461132.11,972.99,1045.22,1999.01,2303.95,1795.26,2645.21,4758.42,3472.74,18992.8,1507,188,34.0,40.0,12.0,0.030185714285714284,0.21474285714285715,0,0,0,0,0,7,0,0,25.842857142857145,45.957142857142856,24.12857142857143,2024,16
Sevilla,2024-04-22,756473.38,19785.0,460780.7,1370.37,1753.81,3221.55,4647.3,1836.77,2149.12,3690.33,5791.87,24461.12,1095,239,24.0,51.0,10.0,0.03217142857142857,0.21314285714285713,0,0,0,0,4,0,0,0,26.52857142857143,41.628571428571426,30.099999999999998,2024,17
Sevilla,2024-04-29,743657.0499999999,19357.0,452593.12999999995,2285.54,2915.23,2354.81,6956.11,4499.34,3699.11,5324.71,1661.49,29696.34,1528,198,34.0,43.0,17.0,0.0337,0.21774285714285715,0,0,0,0,7,0,0,0,26.599999999999998,38.457142857142856,25.385714285714283,2024,18
Sevilla,2024-05-06,763636.35,19870.0,466079.88,3045.77,674.61,2617.21,8018.36,3278.29,1962.01,2241.42,4156.94,25994.609999999997,1541,187,27.0,42.0,16.0,0.02825714285714286,0.22469999999999998,0,0,0,0,0,0,0,0,26.457142857142856,32.357142857142854,29.785714285714285,2024,19
Sevilla,2024-05-13,753463.5,19643.0,458884.06,2517.5,622.05,2868.93,4229.31,1470.12,1797.97,3906.3,3647.8,21059.98,1561,203,28.0,44.0,16.0,0.0287,0.2158,0,0,0,0,0,0,0,0,30.32857142857143,37.58571428571429,25.62857142857143,2024,20
Sevilla,2024-05-20,755552.6599999999,19737.0,459524.72,2692.41,1532.93,3955.59,8437.34,2955.89,2189.89,4994.6,5346.91,32105.56,1563,231,26.0,52.0,18.0,0.029,0.2233,0,0,0,0,2,0,0,0,29.514285714285712,36.142857142857146,22.642857142857142,2024,21
Sevilla,2024-05-27,757724.97,19774.0,461846.05,1665.45,1608.8,3974.65,7182.04,3004.42,2810.0,2958.21,2954.02,26157.59,1728,212,42.0,47.0,17.0,0.034371428571428574,0.22479999999999997,0,0,0,0,6,0,0,0,30.657142857142855,33.357142857142854,38.800000000000004,2024,22
